Longitude_City1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Feb-99,98128,1042,70.8,643,63096304,89146806,138642,1999,2
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Feb-99,29615,327,70.7,2120,62783800,88832240,41902,1999,2
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Feb-99,83637,905,74.1,1167,97604379,131803314,112942,1999,2
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Feb-99,13280,254,65.3,956,12695680,19450776,20346,1999,2
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Feb-99,7483,113,56.4,2852,21341516,37851744,13272,1999,2
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Feb-99,110773,1182,72.5,1381,152977513,210895272,152712,1999,2
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Feb-99,3338,36,67.3,3615,12066870,17941245,4963,1999,2
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Feb-99,224000,1804,72.7,753,168672000,231909693,307981,1999,2
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Feb-99,59615,758,71.1,470,28019050,39409030,83849,1999,2
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Feb-99,64494,1753,62.8,236,15220584,24240032,102712,1999,2
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Feb-99,6011,71,71.6,3155,18964705,26498845,8399,1999,2
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Feb-99,62181,516,87.7,618,38427858,43813728,70896,1999,2
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Feb-99,8484,108,78.5,1039,8814876,11227434,10806,1999,2
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Feb-99,62778,539,76.2,2706,169877268,222960870,82395,1999,2
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Feb-99,412075,2728,81.1,706,290924950,358511742,507807,1999,2
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Feb-99,69623,555,74.7,3284,228641932,305891464,93146,1999,2
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Mar-99,16228,165,78.5,1622,26321816,33536472,20676,1999,3
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Mar-99,9313,142,56.9,972,9052236,15921360,16380,1999,3
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Mar-99,10363,133,64.9,2619,27140697,41830668,15972,1999,3
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Mar-99,114699,1165,74.4,643,73751457,99105590,154130,1999,3
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Mar-99,35274,365,75.6,2120,74780880,98864080,46634,1999,3
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Mar-99,95245,1031,74.4,1167,111150915,149484531,128093,1999,3
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Mar-99,15964,286,69,956,15261584,22105588,23123,1999,3
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Mar-99,9746,124,67.2,2852,27795592,41342592,14496,1999,3
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Mar-99,131003,1348,75.5,1381,180915143,239727790,173590,1999,3
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Mar-99,3732,37,74.7,3615,13491180,18053310,4994,1999,3
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Mar-99,250036,2040,71.9,753,188277108,261976983,347911,1999,3
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Mar-99,66457,839,71.9,470,31234790,43465130,92479,1999,3
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Mar-99,76568,1939,67.3,236,18070048,26859396,113811,1999,3
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Mar-99,6777,83,69.4,3155,21381435,30795955,9761,1999,3
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Mar-99,69065,567,88.5,618,42682170,48212034,78013,1999,3
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Mar-99,8448,114,75.1,1039,8777472,11683555,11245,1999,3
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Mar-99,75625,609,81.4,2706,204641250,251268336,92856,1999,3
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Mar-99,461650,3067,79.5,706,325924900,410037740,580790,1999,3
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Mar-99,81961,612,79.5,3284,269159924,338426052,103053,1999,3
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Apr-99,17021,156,85.5,1622,27608062,32284288,19904,1999,4
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Apr-99,9928,131,64.9,972,9650016,14874516,15303,1999,4
